id,title,description,link,image_​​link,availability,brand,condition,price
"tonik 0.5","Kimber Tonik 0.5 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-0-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytonik_3.jpg,"in stock","Kimber Kable",new,559.0000
"tonik 1.0RCA","Kimber Tonik 1.0 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-1-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytonik_4.jpg,"in stock","Kimber Kable",new,1033.0000
"tonik 2.0 rca","Kimber Tonik 2.0 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-2-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytonik_5.jpg,"in stock","Kimber Kable",new,829.0000
"tonik 0.5 xlr","Kimber Tonik XLR 0.5 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-xlr-0-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/tonik_xlr_3.jpg,"in stock","Kimber Kable",new,699.0000
"tonik 1.0 xlr","Kimber Tonik XLR 1.0 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-xlr-1-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/tonik_xlr_4.jpg,"in stock","Kimber Kable",new,799.0000
"tonik 2.0 xlr","Kimber Tonik XLR 2.0 M","Like the first tone of a scale, the Tonik interconnect provides the foundation of truly accurate performance and value. Through the use of Kimber Kable's legendary tri-braid field geometry, VariStrand&trade;, Ultrapure copper conductors and our special recipe PE dielectric, the Tonik allows music to flow with power, smoothness and harmonic richness. Tonik single-ended uses our Ultratike&trade; RCA type connector. Tonik balanced features ""studio grade"" XLR connectors with silver plated contacts.",https://hifi-freaks.se/kimber-tonik-xlr-2-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/tonik_xlr_5.jpg,"in stock","Kimber Kable",new,979.0000
"timbre 0.5","Kimber Timbre 0.5 M","Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.",https://hifi-freaks.se/kimber-timbre-0-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytimbre_2.jpg,"in stock","Kimber Kable",new,829.0000
"timbre 1.0","Kimber Timbre 1.0 M","Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.",https://hifi-freaks.se/kimber-timbre-1-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytimbre_3.jpg,"in stock","Kimber Kable",new,999.0000
"timbre 2.0","Kimber Timbre 2.0 M","Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.",https://hifi-freaks.se/kimber-timbre-2-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nytimbre_4.jpg,"in stock","Kimber Kable",new,1399.0000
"timbre 0.5 XLR","Kimber Timbre 0.5 M XLR","Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.",https://hifi-freaks.se/kimber-timbre-0-5-m-xlr.html,https://hifi-freaks.se/media/catalog/product/k/i/kimber_timbre_xlr_close.jpg,"in stock","Kimber Kable",new,829.0000
"timbre 1.0 XLR","Kimber Timbre 1.0 M XLR","



Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.

&nbsp;
&nbsp;







&nbsp;



",https://hifi-freaks.se/kimber-timbre-1-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/k/i/kimber_timbre_xlr_close_1.jpg,"in stock","Kimber Kable",new,999.0000
"timbre 2.0 XLR","Kimber Timbre 2.0 M XLR","



Non-shielded, classic Kimber Kable three wire braided copper interconnect will deliver deep, holographic imaging. Timbre's has a great ability to pop a central performer forward in the soundstage with clean and clear separation of instruments. Get a glimpse past the what and into the ""why"" on all your favorite albums.

&nbsp;
&nbsp;







&nbsp;



",https://hifi-freaks.se/kimber-timbre-2-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/k/i/kimber_timbre_xlr_close_2.jpg,"in stock",,new,1399.0000
"Kimber hero","Kimber Hero 0.5 M","Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-0-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nyhero.jpg,"in stock","Kimber Kable",new,2099.0000
"Kimber hero 1.0","Kimber Hero 1.0 M","Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-1-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nyhero_3.jpg,"in stock","Kimber Kable",new,2499.0000
"Kimber hero 2.0","Kimber Hero 2.0 M","Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-2-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nyhero_1.jpg,"in stock","Kimber Kable",new,3399.0000
"Kimber hero 1.5","Kimber Hero 1.5 M","Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-1-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nyhero_2.jpg,"in stock","Kimber Kable",new,2999.0000
"Kimber hero 0.5 XLR","Kimber Hero 0.5 M XLR","Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-0-5-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20579992323.jpg,"in stock","Kimber Kable",new,2099.0000
"Kimber hero 1.0 XLR","Kimber Hero 1.0 M XLR","



Kimbers best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.

&nbsp;
&nbsp;







&nbsp;



",https://hifi-freaks.se/kimber-hero-1-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20579992323_1.jpg,"in stock","Kimber Kable",new,2499.0000
"Kimber hero 1.5 XLR","Kimber Hero 1.5 M XLR","Kimber best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.",https://hifi-freaks.se/kimber-hero-1-5-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20579992323_2.jpg,"in stock","Kimber Kable",new,2999.0000
"Kimber hero 2.0 XLR","Kimber Hero 2.0 M XLR","



Kimbers&nbsp;best selling interconnect deserves a unique look of its own. Deep, powerful bass with even tonal balance from top to bottom. Boundaries disappear when you use this fantastic imaging cable.

&nbsp;
&nbsp;







&nbsp;



",https://hifi-freaks.se/kimber-hero-2-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20579992323_3.jpg,"in stock","Kimber Kable",new,3399.0000
"Kimber Silver Streak 0.5 ","Kimber Silver Streak 0.5 M","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-0-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nysilverstreak_1_.jpg,"in stock","Kimber Kable",new,3099.0000
"Kimber Silver Streak 1.0","Kimber Silver Streak 1.0 M","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-1-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nysilverstreak_1__1.jpg,"in stock","Kimber Kable",new,4399.0000
"Kimber Silver Streak 1.5","Kimber Silver Streak 1.5 M","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-1-5-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nysilverstreak_1__2.jpg,"in stock","Kimber Kable",new,5599.0000
"Kimber Silver Streak 2.0","Kimber Silver Streak 2.0 M","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-2-0-m.html,https://hifi-freaks.se/media/catalog/product/t/o/top_nysilverstreak_1__3.jpg,"in stock","Kimber Kable",new,6799.0000
"Kimber Silver Streak 0.5 XLR","Kimber Silver Streak 0.5 M XLR","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-0-5-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20609991200.jpg,"in stock","Kimber Kable",new,3099.0000
"Kimber Silver Streak 1.0 XLR","Kimber Silver Streak 1.0 M XLR","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-1-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20609991200_1.jpg,"in stock","Kimber Kable",new,4399.0000
"Kimber Silver Streak 1.5 XLR","Kimber Silver Streak 1.5 M XLR","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-1-5-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20609991200_2.jpg,"in stock","Kimber Kable",new,5599.0000
"Kimber Silver Streak 2.0 XLR","Kimber Silver Streak 2.0 M XLR","Kimbers first copper / silver hybrid cable that builds on the performance of all the preceding models. Two strands TCSS copper and one strand AGSS silver provide smooth, rich, wide open sound with dynamic range and pacing way beyond the asking price. A true audiophile bargain that can satisfy even the most demanding music lover. Silver Streak is the where all the Kimber superlatives come together.",https://hifi-freaks.se/kimber-silver-streak-2-0-m-xlr.html,https://hifi-freaks.se/media/catalog/product/2/0/20609991200_3.jpg,"in stock","Kimber Kable",new,6799.0000
densenb250cast,"Densen B-250Cast","The Densen B-250 has established itself as a reference preamplifier on the high end market over the years. Now Densen introduces the B-250CAST. Taking many of the innovations from the B-275 Super Leggera preamp, the B-250CAST offers a new level of performance from the renowned B-250. The B-250CAST is filled with advanced solutions, which all share the goal of giving you even more musicality.

The volume level is controlled by an extremely precise attenuator made of Vishay metal film resistors, which is switched by relays controlled by the microprocessor. In comparison with a normal volume potentiometer of the kind used in the majority of all preamps, the microprocessor controlled attenuator has virtually no self induced noise and an extremely low distortion. This results in an unsurpassed precision and refinement, and the attenuator contains no less than 200 steps! This makes it possible to adjust the volume very precisely (0.5dB) even when the sound is so low that an ordinary volume control would create an uneven balance between left and right. Compared to the popular digital volume controls used in many amps now a days, the difference is even more substantial. Digital volume controls typically uses FETs for the regulation, and has signalpaths with up to 600 components inside the IC. As such, they lacks transparency and detaillevel. This the B-250CAST microprocessor controlled attenuator has in spades!

The B-250CAST contains socket for the DP-07 MM RIAA stage. There is also the possibility of upgrading the B-250CAST with the DNRG, 1NRG or 2NRG external power supply to further enhance the sound quality to experience truly breathtaking musical experiences.

The amplification stages are all refined developments based on advanced Class A designs, which have been encapsulated on the board to avoid any kind of interference with the delicate signal. The output stage is a dual mono design with an extraordinarily huge storage capacity (100.000 uF) that would make most other power amplifiers envious. This design produces a musicality which is truly outstanding by any standards.
 
Audiophile GOOGLE CAST streaming.
Using the GOOGLE CAST receiver, the Densen B-250CAST has a dedicated Densen CAST powersupply, which is an extreme low noise PSU, to secure that the GOOGLE CAST has perfect working conditions. On top of that, the Densen
B-250CAST has a dedicated optical input, allowing the GOOGLE CAST to perform at its best, with the highest possible data quality. Densen has even developed a dedicated power cord to connect the GOOGLE CAST to the B-250CAST preamp. This powercord is shielded, to avoid interference, and securing an optimal performance. Further Densen developed a Toslink cable to complete the setup, and naturally, this optical cable is optimized for use between the GOOGLE CAST and the
B-250CAST.
One of the great benefits of the Densen B-250CAST design is, that Densen has avoided creating their own software. It is well known fact, that High end manufacturers often faces problems with own software, as the computer and phone manufacturers develops new software, that is incompatible with the high end manufacturers streaming software.
The digital signal from the GOOGLE CAST is converted to analogue using the build in DAC of the CAST AMP. This DAC is based on Densens experiences with DAC designs, which traces back to 1996, where Densen designed their first DAC as a OEM product for a well respected European High End manufacturer. The CAST AMP DAC allows 192/24 and as such is capable of higher resolution than GOOGLES CAST delivers, this allows for future upgrades of the GOOGLE CAST technology with ease. Further the B-250CAST preamps DAC is using an DAC chip encapsulated in a shielding box, to minimize interference, and optimizing performance. It uses dedicated high performance components like Vishay metalfilm resistors and capacitors choosen for their sonical superiority, including Densens own power supply capacitors. The analogue stage is naturally a discrete design, using ultrafast transistors, and works in Class A. Naturally, this DAC can be upgraded if needed, without having to change the complete B-250CAST!
 
Further the B-250CAST will support NAS drives as storage, using BubbleUPnP and other similar programs.",https://hifi-freaks.se/densen-b-250cast.html,https://hifi-freaks.se/media/catalog/product/d/e/densen_b-150-plus-xs_2_1.jpg,"in stock",Densen,new,45999.0000
